SK_ID_CURR,TARGET
101572,0.07042053809183191
101578,0.07814501045221228
101580,0.10305693443213693
101588,0.09972454611604342
101602,0.07756004858257438
101610,0.10215052768655782
101614,0.11711226463466284
101616,0.09655276252154923
101643,0.09230293852022356
101644,0.09720392170050232
101649,0.0867629555147062
101650,0.10121278569942456
101665,0.06121208602950389
101667,0.1299162690458074
101669,0.05752444682155498
101674,0.13380930525746484
101675,0.08503792386196955
101678,0.10503892932241554
101682,0.08020617873062252
101686,0.09367536577004752
101697,0.12863071227046485
101700,0.09284068551754196
101711,0.06729681832220002
101714,0.050805830090483
101715,0.10639287177796627
101728,0.09453383029893195
101732,0.07167396091589545
101757,0.08982194032625489
101758,0.10216048712893754
101759,0.10332324690632308
101762,0.05048136047730652
101764,0.07314549836923195
101780,0.11629200847582535
101784,0.08773853384263822
101789,0.07161647984658746
101816,0.08203210607908944
101819,0.058869875027922354
101827,0.043593853829173225
101863,0.08320482834211256
101867,0.1018871885952001
101870,0.0728624283350113
101873,0.10268604174661362
101878,0.09462086584786156
101879,0.05546307945088569
101880,0.0713592734216367
101887,0.1101080526685664
101897,0.0629736773277348
101901,0.06369490671146767
101903,0.14907371182307702
101920,0.06964216995217973
101921,0.08281902673072329
101922,0.08006943430910897
101961,0.15337247773757162
101962,0.07878041035563643
101971,0.07272347554030875
101976,0.12299255800478094
102002,0.10054223416461312
102005,0.06705013429491687
102007,0.13864440953786633
102017,0.07006540443475141
102019,0.12015533381888302
102029,0.06012231840505368
102051,0.09234295413187475
102052,0.06667859444747684
102054,0.07920550658542942
102062,0.11321924394802758
102067,0.09825711941359694
102068,0.0928371709113234
102070,0.07130340786088037
102090,0.07484996375322953
102092,0.14017820471897482
102099,0.12889439021967133
102100,0.05201389976919826
102112,0.10151791313697534
102113,0.09838669651406531
102122,0.10112303574309536
102123,0.07397730517884853
102125,0.06822189077905914
102126,0.10590494527851178
102146,0.09404676606589997
102147,0.10294706273733625
102151,0.08574681587977298
102158,0.09187845223682262
102159,0.07514741019237356
102162,0.07082110363200607
102165,0.0801029489607845
102166,0.09979674492993545
102174,0.06659580134981054
102193,0.13331349644400067
102198,0.08604432629924766
102205,0.10364633864829684
102206,0.09662809482927062
102218,0.08892408760433267
102221,0.09469234158585926
102230,0.08575296855530563
102238,0.0872292319843824
102248,0.06409424485663003
102252,0.10357999673137634
102259,0.06481367780762817
102262,0.10012588698830033
102273,0.06953038498327596
102286,0.08925598932341093
102293,0.08093516324070164
102294,0.058863480450259645
102296,0.07196763029236199
102298,0.10581449213062233
102303,0.07457917663987079
102309,0.09191833722641271
102315,0.06724843778373077
102340,0.07589076281374924
102342,0.06710907415946903
102344,0.0838790788159528
102346,0.1096970699290888
102347,0.06419453864254052
102374,0.1073553288010371
102380,0.10326215115721238
102387,0.0822852953063958
102393,0.07553438874482125
102403,0.08231505385554368
102413,0.08862534118816194
102414,0.06629842254423358
102415,0.07874218371574383
102416,0.08309056887067118
102439,0.08874468927614815
102441,0.08318652117261265
102443,0.07745840012926737
102444,0.10017198835127396
102445,0.14366751627426233
102448,0.07040242549428455
102449,0.09109741911073863
102450,0.13216269050662383
102456,0.07400147094336007
102458,0.09463949066110683
102459,0.07763219766481393
102465,0.05314764465677995
102470,0.12923548385971745
102471,0.06270719926269441
102475,0.11551324034470814
102476,0.10815820084297435
102506,0.06986707951159
102509,0.06859547596517536
102519,0.08168676521977236
102522,0.07301512264180215
102545,0.07053881706486771
102549,0.1209364813835002
102562,0.06685411799976898
102563,0.07905049899406322
102568,0.10156963545310094
102582,0.11159291341848956
102592,0.05686062375795124
102597,0.08191071932165103
102605,0.09837308469011899
102614,0.09193756651100875
102617,0.09320864275921686
102634,0.06432513984439818
102652,0.06269731907994587
102655,0.04587062609025402
102671,0.05739002449323194
102694,0.07757166598078057
102701,0.10109617315132308
102703,0.04887155445697042
102704,0.06735760672310961
102713,0.04204213040876187
102720,0.09054253977584859
102731,0.07238134215165458
102733,0.0755718876496447
102749,0.10596505968008481
102755,0.06906000134330219
102763,0.07815647659757619
102770,0.10500038366380461
102772,0.09236972251350994
102799,0.09172864226445378
102838,0.08503616742356476
102854,0.07707068581097201
102862,0.12097025758538284
102863,0.09061210459272473
102867,0.07041831683598854
102868,0.06861251151597467
102878,0.08837566201992873
102887,0.08725919247497996
102898,0.10778025555043903
102904,0.08165214735146385
102912,0.12852999121541275
102919,0.06277572838257993
102927,0.07425358561487057
102932,0.095638329641685
102933,0.13680917652735733
102935,0.05625200297585917
102958,0.09806509758629964
102969,0.0954380340900743
102971,0.07393994087811008
102975,0.06661637369145824
102979,0.10170182295754432
102982,0.05947902855460293
102987,0.12172227266875502
102989,0.08299039368514917
102995,0.08627741129351699
102996,0.08698854034685695
103000,0.05648469594127514
103001,0.10488469353816794
103004,0.07966773138365264
103010,0.08303654484713907
103025,0.10538782255491008
103029,0.09933472654839273
103046,0.09331081923008795
103056,0.07875377260423864
103062,0.07845739932073502
103078,0.10320293369113705
103083,0.059005442053030606
103092,0.08799975185786525
103096,0.08216002315853045
103097,0.1179426984657265
103102,0.12652721054297858
103112,0.08908045982423418
103132,0.057079594762277155
103144,0.08594249935324923
103145,0.08053695627993845
103146,0.06767767010577065
103147,0.10786574784611586
103158,0.07723811606545632
103171,0.11038692497844481
103173,0.06148934095306714
103184,0.09293619982012273
103195,0.09820546589208408
103196,0.06069598465671533
103206,0.07460204399247279
103230,0.08525095678251475
103231,0.10639885569016629
103232,0.09087318337429372
103239,0.1244073378664346
103240,0.08272354456614266
103243,0.06837233332339662
103252,0.09779028315083074
103258,0.07610042948663562
103259,0.09988203197754317
103279,0.07055949117307173
103280,0.052791034722650954
103286,0.08335814207610065
103287,0.12284864936840707
103290,0.08897866311091335
103298,0.09136590008954647
103315,0.04880502883128643
103319,0.07657615270066784
103334,0.11258192678540528
103336,0.11380177509928902
103345,0.08683937812665762
103368,0.07651773992922997
103371,0.1051205608560754
103377,0.07156047896113626
103398,0.06103038018234434
103404,0.06060078251822247
103408,0.10711600200562293
103410,0.07632923645816686
103418,0.07299238594873177
103420,0.11458063446604848
103432,0.10313850288148366
103433,0.0703151997195563
103436,0.06415979976569834
103440,0.08347147994376024
103453,0.07787948970407368
103459,0.10507843759505514
103460,0.08075649570098227
103461,0.06319909512677964
103462,0.09080286327859774
103473,0.09539329420685523
103474,0.05223652736725932
103475,0.11299178373735036
103478,0.10908586197254033
103480,0.09614080346166305
103484,0.06356780252429739
103494,0.08938659766305618
103513,0.10656823832207354
103515,0.08559001628111426
103516,0.15422863804152234
103525,0.11023415789464495
103541,0.11544821514941124
103544,0.07122241938646531
103562,0.11673277301520654
103570,0.15690564267007545
103572,0.12440957240106493
103574,0.06861542260789348
103575,0.09251371518338197
103591,0.10718454684711343
103594,0.07173138429235351
103609,0.06432927817921862
103613,0.0670754334969801
103614,0.08026931291406678
103615,0.06069873744035706
103624,0.11000882917767144
103625,0.12988080140583236
103628,0.13530423145256684
103629,0.06671769776560522
103647,0.07706363277553807
103648,0.09358891730621668
103651,0.07345845063736121
103658,0.05722385451087233
103668,0.07642261448224041
103669,0.075982678525343
103676,0.07994357890620524
103682,0.0766113135871994
103683,0.05857565224304801
103689,0.06647994889299323
103725,0.049258418226811145
103733,0.09702616176990708
103744,0.049598062718796736
103762,0.10262664252751869
103771,0.12390605536406155
103773,0.06265341336743642
103783,0.10403710857334522
103784,0.09776802761923982
103808,0.06520887955209176
103812,0.0677902398127716
103813,0.08744953220299415
103814,0.08778164244827498
103818,0.13467457221330653
103824,0.08403041743416126
103828,0.05347967398743751
103830,0.08511202061840481
103840,0.06364332093000893
103842,0.11042602303530612
103847,0.11666174294735825
103848,0.09418057124195668
103851,0.05789985316157958
103854,0.11547290940271727
103857,0.18227333995051018
103861,0.05756583433127454
103862,0.08375629402969473
103865,0.095767577009588
103870,0.05268599048683395
103876,0.09632174234140084
103891,0.14338105911824187
103908,0.06776208315518205
103914,0.08459939667079193
103918,0.09526979427418567
103940,0.10035899339035165
103963,0.12806441234445196
103966,0.09915939335705617
103971,0.11928571641941509
103980,0.1100364288710578
103984,0.07805671593003749
103985,0.0856300607144437
103998,0.12560168069266364
104019,0.07636631109198053
104026,0.08856929507539281
104035,0.12295061117902657
104044,0.07587071838813841
104045,0.08465950865816957
104047,0.11229702688270352
104051,0.0643065363802769
104058,0.07776389849511728
104063,0.06847183204695118
104066,0.09122415409788312
104087,0.05066721311310349
104089,0.07548622320254218
104095,0.07992349362604771
104098,0.11483493870933499
104104,0.05592033803218908
104110,0.08900968967053621
104120,0.08351130154768742
104122,0.05833699340471939
104131,0.08344612054473653
104132,0.09225615770565467
104135,0.05707231019419248
104136,0.0836459838903634
104149,0.07332140189366826
104150,0.08382072077399337
104156,0.09115031900526413
104165,0.09033527162878836
104175,0.07565751716522166
104179,0.10432017042586476
104184,0.0927118371433191
104206,0.06513997495390436
104216,0.10255926323950659
104230,0.14882270937028214
104257,0.05776960449468236
104272,0.05186741654301548
104273,0.0883961714113255
104278,0.05021694380887431
104294,0.10126299303424842
104295,0.07453535163995369
104297,0.0654156131967161
104298,0.09520460937603238
104308,0.09998227053759147
104318,0.0806815061270632
104319,0.06235206187061281
104320,0.10474320662080552
104327,0.09970423353083255
104334,0.08807496458789925
104344,0.10563502203851195
104350,0.0675450580302014
104351,0.09696731541398564
104354,0.10624216661204333
104369,0.13104984137415257
104376,0.0884734639689534
104381,0.08393802331931673
104384,0.096149195173486
104391,0.056020993797542946
104394,0.09186702407480765
104398,0.11934216052482605
104402,0.07423324217360427
104408,0.08719792787775522
104409,0.05272476508603315
104410,0.1241764252063754
104412,0.07973492543252553
104417,0.11513535455105751
104424,0.08870535692100336
104426,0.06591503648475484
104435,0.08362121315050723
104445,0.07050149201434318
104458,0.05781991952915429
104460,0.08608319162766807
104466,0.07536112439658157
104472,0.10431644865902027
104473,0.11572844978323524
104479,0.05410581439178632
104480,0.0774138163796241
104482,0.11624642538481195
104499,0.056451377704386387
104501,0.051353780754334194
104502,0.06879836096651595
104506,0.0870077546967698
104510,0.060682645379190325
104512,0.05624998744470276
104520,0.13144397207928502
104528,0.10348180162753486
104529,0.09461993167586287
104541,0.10050862277199152
104578,0.05945199074044323
104584,0.08378327754365944
104588,0.10384316608879403
104602,0.0742035214509046
104610,0.05940026637588384
104611,0.08971097423014458
104618,0.11594369601343542
104620,0.07844529174983716
104622,0.0560656562749536
104624,0.07032202377544754
104625,0.09627192228702906
104634,0.12663432510743705
104639,0.1018852820639989
104646,0.07770598673695932
104647,0.06616403208276171
104652,0.053903604471160146
104670,0.08741624571949495
104677,0.07279991210527205
104685,0.11926909188761828
104691,0.09486966793659296
104696,0.07792446176349219
104699,0.061017769584887326
104712,0.11439898405845722
104714,0.07852127577233219
104717,0.08053039623971767
104718,0.0765957122088163
104740,0.06688902370778892
104741,0.09707262072540433
104743,0.04421877495621362
104744,0.09241249637522034
104747,0.10217567241016608
104767,0.08414230460714953
104772,0.20172405423620565
104776,0.1303461764408082
104779,0.06500025796348
104814,0.08373053918317164
104815,0.07743328926090375
104830,0.09691718729186764
104831,0.12038151706010175
104833,0.11174240654676362
104839,0.07348599383960598
104840,0.09104519275250633
104860,0.08351543163612202
104861,0.060178919609663206
104866,0.08539669135607779
104870,0.07071049287443301
104877,0.09383968426794749
104878,0.057773415669492324
104879,0.07530974027044995
104880,0.08997681511888296
104899,0.08153202602533272
104906,0.05663478233884959
104907,0.11301926812793629
104913,0.09220400361918303
104916,0.11437898406124748
104921,0.09454126870023764
104930,0.07543453541419012
104931,0.09350301223255111
104936,0.09999301435107036
104937,0.07660072706931798
104942,0.07928592607243938
104943,0.07580628104298325
104969,0.10494833075504321
104972,0.14101467973196832
104988,0.0912830118610869
105013,0.10315126896154199
105015,0.08948053007220225
105019,0.06987000671430484
105027,0.09566056378963252
105030,0.10195297124315686
105035,0.1587182927388856
105041,0.06461983377298464
105051,0.13650908528750264
105056,0.07331820045178555
105067,0.1697472827806338
105071,0.09820838729424172
105072,0.062039573270372156
105074,0.134262411215426
105091,0.10681060576022951
105101,0.07203601186392242
105103,0.08616196560671822
105134,0.09403030383268299
105139,0.08734981188001825
105142,0.13559857787031418
105146,0.08273364314963155
105163,0.08007765810178087
105168,0.10715726261756872
105172,0.05486679464664445
105176,0.127550083834489
105195,0.08396481420500901
105196,0.12697356459841364
105197,0.05942782808002947
105203,0.08539380746088336
105223,0.08201102666774002
105227,0.091469405497604
105228,0.05984710491185466
105230,0.11496558098189211
105231,0.13917400374710803
105239,0.0778307823499672
105242,0.11416857095991043
105244,0.08753985007555393
105245,0.10862403103417222
105248,0.049740885495982795
105249,0.07623275231008748
105266,0.1253921377083579
105271,0.1319945495899067
105276,0.10180600905802371
105282,0.10059487214503418
105292,0.0855792406773826
105297,0.04666759780287161
105332,0.11391535205638202
105333,0.07605868592330567
105343,0.06044663001256256
105344,0.05535221708097962
105345,0.09913785774355313
105357,0.08627834094547181
105359,0.08575159228072436
105366,0.07251396722966222
105367,0.10104554056947194
105370,0.04575156141183773
105377,0.08666575893146776
105390,0.09142160514346369
105399,0.0655649635071091
105403,0.07635573885177292
105404,0.08247134780031906
105414,0.06592803610922658
105417,0.08233468828176732
105425,0.12004448938241391
105452,0.06525497628164272
105454,0.11171473617612931
105456,0.12327950420464481
105470,0.09096268421485032
105471,0.05328982585678405
105483,0.08522662887124403
105493,0.10583365777124111
105508,0.12078599539770614
105514,0.09840546689293835
105515,0.05381159904578727
105528,0.1280490802695584
105529,0.06647661278286295
105531,0.06442991304896309
105532,0.0692629881446052
105558,0.05456050389574702
105574,0.08399255431895554
105578,0.05617660233962127
105584,0.14118344354088835
105595,0.10097668886931978
105617,0.10381546694742975
105618,0.07845039832284735
105621,0.07281311642292766
105625,0.0707442812287748
105629,0.07962781751537225
105630,0.059584219904637976
105634,0.06803731948045524
105635,0.0931893677794334
105641,0.08268075589438174
105647,0.10991970767805631
105648,0.07801208825680292
105655,0.06773711360323896
105657,0.06265297055945178
105672,0.1139563897590774
105678,0.08858957616440381
105682,0.07419048591469737
105691,0.08938126104911709
105692,0.07815592799767286
105706,0.1135451063148936
105712,0.11014261073306923
105720,0.08609168154967506
105734,0.07138207687948177
105735,0.08649843635079485
105736,0.08870745767760332
105737,0.05099550032943055
105738,0.1229801151769495
105740,0.11914378105164745
105744,0.06718995450420463
105747,0.1080776266909911
105749,0.10049840832367257
105754,0.08661179282053011
105758,0.0670510260191977
105760,0.07382320279671846
105767,0.08456968499708296
105784,0.11622767159334212
105791,0.08602549880579767
105802,0.08207117141728827
105807,0.11857040402951874
105809,0.07322734235919054
105816,0.08233541187279149
105817,0.05512179119269783
105824,0.11023193750876183
105832,0.10015314574626437
105856,0.08200841603380961
105865,0.0737950071496331
105899,0.07042229596698547
105906,0.04641453582309122
105916,0.08530204759076943
105923,0.09695723490178322
105937,0.09699243891912769
105965,0.062356642480177304
105966,0.08363823256068574
105968,0.07033232648825169
105973,0.07554405519612988
105976,0.10056929699514604
105978,0.06180847394855833
105979,0.0677228820884339
105991,0.09600992782402758
105998,0.07672492336902637
105999,0.08843819724953748
106000,0.0961562325249069
106001,0.08920085504418064
106010,0.07740358289119947
106011,0.09811420791303503
106013,0.10549181877180323
106015,0.08514080014237783
106026,0.06370536326110096
106032,0.06677693262750584
106035,0.0850764505288571
106040,0.07814859603973694
106041,0.11965255742050353
106044,0.05153359970373679
106053,0.0972748585476147
106054,0.06112564267893584
106065,0.11305478043288868
106081,0.06697013568400818
106083,0.08870420878872787
106087,0.0891177250146206
106090,0.0879946785932772
106101,0.047973328618434743
106102,0.11569091159744514
106109,0.07572657780949149
106116,0.06139171560260994
106150,0.0633573196321739
106155,0.17758099345628436
106166,0.08934978984374509
106176,0.08051906824605512
106189,0.06450313426368513
106199,0.11003423301497156
106205,0.09983794891491543
106206,0.08656646309225968
106211,0.0824337420190258
106214,0.059168168947045074
106216,0.0693224007583804
106217,0.0942319182665608
106225,0.07457287650560104
106249,0.06297976570491116
106256,0.08277321531442519
106258,0.07043985266527227
106261,0.08721819404700962
106262,0.10408914096870729
106264,0.049339797070726214
106271,0.08791651522591945
106276,0.08035022168076049
106277,0.08587972191710964
106286,0.10152777493919903
106293,0.05976581024161035
106295,0.07276223958207485
106296,0.0895310792470224
106297,0.11572198134518931
106298,0.08335144510471504
106311,0.06467388009766954
106314,0.11501428851082694
106320,0.10288281301004472
106334,0.09204820091208223
106346,0.07201158969886444
106347,0.06998700452043435
106349,0.08208645494660295
106354,0.09653510008522466
106360,0.06268138430170989
106373,0.07468206440248024
106377,0.06944073952957454
106386,0.10220191748872534
106387,0.09999236252210003
106391,0.05283947276343896
106401,0.11964921041555089
106411,0.11563254274509562
106413,0.1147950653145776
106426,0.09222863692243742
106427,0.06381223860855767
106428,0.11704647606120265
106434,0.09784293344078375
106438,0.08437858697991497
106440,0.09808872956307653
106441,0.059997429855231356
106452,0.11564310885177709
106453,0.0822804017337321
106454,0.09841080749105838
106457,0.08553358837877865
106484,0.06825743157532753
106488,0.1449081999424019
106491,0.08296017875775803
106514,0.08076365994797052
106527,0.08083522614487075
106528,0.07063593815608382
106529,0.05772972694454152
106534,0.11804525738311182
106550,0.10281185914910985
106577,0.07908309378496137
106585,0.12910249507345936
106590,0.0644421381564775
106607,0.0763148073089123
106610,0.10054074471170231
106611,0.08785408275169716
106612,0.12664162869317683
106624,0.058869981084011314
106631,0.06150417168923695
106647,0.16180170248178188
106660,0.11232191301797169
106674,0.09105997696216027
106687,0.0666487655149199
106712,0.10038392136094494
106713,0.08572623971875738
106717,0.06731921405216006
106720,0.08856329567813433
106721,0.08718946841227047
106724,0.07466769465144175
106735,0.09585460001398231
106739,0.0906614075303728
106740,0.08000812329345622
106754,0.06514636847717821
106760,0.16181755520667143
106761,0.09549859172425854
106784,0.11222130641930007
106787,0.08496014692818651
106797,0.06460733883021598
106798,0.07440387476485298
106802,0.11831792906740148
106803,0.09400321931789901
106804,0.14202950223787011
106805,0.07173605479917879
106810,0.11332914945144225
106812,0.09258428479891101
106813,0.06718242753187995
106817,0.0651630605115788
106822,0.1132414129700597
106823,0.08579308360252835
106827,0.057991403289671985
106841,0.07215771165045208
106851,0.09511706389460119
106852,0.09543169668499768
106853,0.14292919474231627
106854,0.1553883213584203
106861,0.10209979858078735
106873,0.11752880109731777
106877,0.06777741835684463
106878,0.08278969829146793
106881,0.10234875762702429
106900,0.08649683466407844
106906,0.06523995329549702
106907,0.0785930343438348
106914,0.08017619538883011
106916,0.09764740482641653
106924,0.0720679262669052
106931,0.06811784351722895
106936,0.11036060028976487
106937,0.08361705920907678
106938,0.06159265806465657
106939,0.09370892194043962
106943,0.07581721950755554
106944,0.07555833974689541
106967,0.09926074734268488
106980,0.07045159243744331
106986,0.05976349110626375
106987,0.08336792202515582
106990,0.05990429695188377
107013,0.04668086130454829
107023,0.09085901942603612
107033,0.06408764385290555
107037,0.09359057288061104
107048,0.09455456000076293
107071,0.10194382816182547
107081,0.04988937195199111
107113,0.07668283972709766
107130,0.05935838768550317
107131,0.07979751108446574
107145,0.08662969152325582
107156,0.07891854029750663
107219,0.0738013039435326
107222,0.13197380742578402
107223,0.18059407473193778
107232,0.11426385479003051
107245,0.08339212447945245
107246,0.048555290201775125
107247,0.0651459988947765
107256,0.059100669784891494
107259,0.0833770635097889
107260,0.04855428551326694
107279,0.12913278861367822
107280,0.07297034955734794
107281,0.08396901264429567
107285,0.08248294961628051
107329,0.09675101107679632
107337,0.08353390263794011
107349,0.07348546419543006
107350,0.09256843454369458
107351,0.0564922192414326
107359,0.14987075081277332
107391,0.0813744741342505
107394,0.10263009790029555
107395,0.06109120084257107
107406,0.11066757943098489
107416,0.11045790293603854
107417,0.08011340041187098
107418,0.0802634839868122
107419,0.0687752182456244
107444,0.08391669967417073
107445,0.09542627026715024
107446,0.08455759733982998
107460,0.08943140026285933
107470,0.08904195540046085
107475,0.06666321170998817
107520,0.09447837873564643
107526,0.07355092274284866
107527,0.05038130890583178
107530,0.06197184539894655
107532,0.13771077982341362
107534,0.10573139888183289
107535,0.0899213415810955
107554,0.10793855429363469
107556,0.08379887829180664
107559,0.10003738574787413
107561,0.05656166088290845
107564,0.07125729946370253
107566,0.0902735602889664
107571,0.06867347003687076
107590,0.08945084958095512
107602,0.08773248329208601
107625,0.11375557998541243
107626,0.12946614628899317
107635,0.0827058199602166
107636,0.0684554817020219
107645,0.08960761616900273
107652,0.09782716609125143
107655,0.05407759146108345
107668,0.06520503995881714
107670,0.07247747547399999
107677,0.04446015182875631
107680,0.10312072387804992
107683,0.09031479059238873
107684,0.06376870787801324
107691,0.08269636631074506
107692,0.11372878031682566
107703,0.09801146148976249
107709,0.050958043197816744
107710,0.07948784420800763
107721,0.09460001486772764
107725,0.09517620169149858
107727,0.10891306312484153
107739,0.07781111491103887
107740,0.10620694559565161
107741,0.09042128803212529
107747,0.07884099074353008
107765,0.13647752182865416
107768,0.061332893399705046
107775,0.0965726500595588
107782,0.11685053184188172
107790,0.0655733613683703
107801,0.06887482449696365
107807,0.0548138479695093
107811,0.1168561394668606
107817,0.10834632389050719
107826,0.07200768914741343
107838,0.08490502438177613
107839,0.07900178708579583
107843,0.07216697586562427
107847,0.06432240878783012
107849,0.095652469560108
107850,0.08341901616646988
107867,0.09947579069844785
107871,0.09379509145619927
107908,0.08057871444724891
107913,0.12656244755348822
107927,0.09218559716965775
107931,0.05152092565879653
107955,0.05865997152260019
107962,0.07913146851875877
107977,0.07563424244706285
107978,0.07666591023576778
107993,0.063086430210742
108010,0.08284719839817231
108016,0.09428645535890057
108018,0.1416622171118307
108027,0.1236673350652519
108045,0.08389596263032763
108069,0.11987633179634069
108082,0.10428082246416208
108089,0.08731359479834357
108092,0.07170846423007354
108106,0.07065979597060901
108112,0.07513379869416108
108120,0.1195303034032447
108122,0.17537873500414508
108135,0.12443512602388052
108170,0.07276248146779968
108171,0.08694313277760612
108177,0.06411591948575365
108180,0.11046655282885748
108183,0.09055608304259602
108184,0.055058906698996796
108185,0.08618531520431569
108192,0.0912602868623307
108195,0.10512454265868706
108196,0.11404905459002039
108218,0.061364483620513326
108219,0.1229048938442738
108243,0.1088775750004753
108249,0.05624406901132039
108251,0.05130261080402299
