Id,SalePrice
1813,116977.15243506829
1814,102914.35126844452
1815,62835.28597289266
1816,113608.33205767527
1817,115730.30464508678
1818,137356.20495120797
1819,130017.60376562882
1820,75899.85386843512
1821,128815.93332437795
1822,149911.47809020852
1823,62526.323863520855
1824,117393.74281267305
1825,140619.45450489293
1826,104604.95308817284
1827,95898.13388621816
1828,119162.52306172032
1829,139590.5363510793
1830,137242.7618631107
1831,137570.97366384696
1832,75325.96090010885
1833,154569.01812231907
1834,129732.52583362865
1835,107316.24910126042
1836,117751.34315150567
1837,85700.5700966924
1838,110165.84016961456
1839,113304.32704628604
1840,135619.65950965974
1841,134712.94104114603
1842,95055.20140722317
1843,120705.71813158994
1844,138421.65419406982
1845,137245.79681233186
1846,151423.7178778172
1847,162212.30484534684
1848,59938.07510863525
1849,118463.72120416889
1850,117836.05285364897
1851,141730.69219842556
1852,132403.1502513325
1853,119529.13768719419
1854,165479.83756843355
1855,137938.35273230242
1856,227614.85672096015
1857,135824.71800889104
1858,143926.64062318622
1859,129006.36767039298
1860,140930.22792007285
1861,125814.60544717568
1862,358604.2324224594
1863,355987.32435734174
1864,356161.1892253675
1865,330909.0546188002
1866,349981.0127976419
1867,237105.45880706157
1868,312081.7965492109
1869,213909.28403464652
1870,237625.99768345643
1871,252164.63073353955
1872,176841.99564573396
1873,231501.60850568733
1874,152473.1266490718
1875,207501.68059228582
1876,197670.63446004852
1877,216191.86654647882
1878,210487.07234270743
1879,122337.08023339449
1880,133177.3354944948
1881,258853.95716094758
1882,248457.11076744003
1883,188821.6970016208
1884,202458.9367454702
1885,229666.62300582603
1886,284213.3288354155
1887,225289.25836256956
1888,287555.5359128536
1889,165936.89767454675
1890,119527.89802167956
1891,147416.61536405273
1892,95259.62735322448
1893,123147.59575823015
1894,119767.41325219569
1895,126836.8414991649
1896,117759.80085206822
1897,107147.05165325395
1898,110380.4436889152
1899,145278.91769882696
1900,132997.85821724407
1901,147868.91287074945
1902,125689.45368413275
1903,198324.97626335107
1904,120284.15698955946
1905,184571.44686658273
1906,129830.75308880674
1907,192154.02853346674
1908,119643.77678628256
1909,146542.03625436506
1910,130560.42315759309
1911,191115.2575016779
1912,269614.0527727868
1913,149759.11627942213
1914,73006.59672692293
1915,283842.3371904536
1916,23890.944305446334
1917,235876.20478482542
1918,145123.2798926114
1919,182164.59861728267
1920,155147.40828772902
1921,371450.3132220255
1922,305339.9517025824
1923,222871.72514375945
1924,211812.21409478967
1925,200721.40705366695
1926,369238.16625402676
1927,133957.44479323312
1928,164090.8533735256
1929,120544.50674285322
1930,125697.72483153234
1931,147483.65612004374
1932,141824.56217859866
1933,174586.29923750975
1934,174618.72801156202
1935,166628.41647702298
1936,183510.38946184964
1937,179047.43920296992
1938,183827.91340297248
1939,219879.57595249524
1940,183753.3438439421
1941,169101.6246315601
1942,192079.99700540004
1943,202117.471933513
1944,315282.67267191183
1945,345569.92099413386
1946,62242.44977006911
1947,255871.19172035807
1948,166950.44093497653
1949,245086.4641534078
1950,199664.17985516068
1951,253601.2399454872
1952,201508.0933187157
1953,181197.94064853765
1954,184017.33792053824
1955,122655.3847629399
1956,372946.81060425634
1957,153841.46436197567
1958,335448.2479902838
1959,139686.78551274506
1960,108904.26340280988
1961,117674.94255819205
1962,106459.59876170695
1963,114353.73799083647
1964,109009.73249544894
1965,142011.27825080274
1966,147339.59305258657
1967,286439.5299142466
1968,384835.2860438276
1969,364552.91839847504
1970,373132.1388668816
1971,514304.98602453043
1972,355327.5089836887
1973,278800.74810981133
1974,325045.6154407996
1975,592604.7445533769
1976,267202.2732560651
1977,341286.28737048263
1978,321327.4009328786
1979,306808.97177684325
1980,185220.83159363392
1981,323790.6530229447
1982,208470.56626651564
1983,194144.31741335167
1984,172468.42141857263
1985,224755.2828659296
1986,225407.95591240333
1987,182957.2085574087
1988,181061.35757460384
1989,197917.02299024322
1990,213036.01024958867
1991,219761.30078239125
1992,220035.2767649757
1993,182412.17517177793
1994,234615.18565138688
1995,183287.60568825048
1996,248467.55151329606
1997,297569.01474674034
1998,295190.4864588449
1999,274245.5383599852
2000,310874.7177634475
2001,271824.4233345816
2002,257386.1655286277
2003,258765.84195494468
2004,289178.4810183841
2005,228106.6605422079
2006,212509.89732348023
2007,242424.5272722142
2008,216598.27615627655
2009,190062.5363437484
2010,198041.04655275808
2011,139711.03304790246
2012,175712.49676859617
2013,178309.6843205144
2014,195283.28301191947
2015,195122.49814681392
2016,197982.24663040682
2017,200292.35909625833
2018,113283.24450671728
2019,134898.1660620062
2020,97884.90419943523
2021,95301.16512212758
2022,182050.74553229078
2023,138958.57971774283
2024,315324.3193171066
2025,364227.4096840177
2026,176323.00908381463
2027,158443.2666846912
2028,148666.55766257228
2029,168068.19958339803
2030,246931.58759167042
2031,223410.82659351433
2032,229146.06382506646
2033,237050.20659884816
2034,173950.77536488933
2035,203942.19650456772
2036,208171.61548712413
2037,209640.48963923455
2038,320246.8854516133
2039,191378.71735022313
2040,314684.42206914665
2041,291184.5758624412
2042,199349.39761834283
2043,185032.29678021107
2044,181311.2603990832
2045,202994.5140275525
2046,143019.54535196867
2047,141957.85133778153
2048,146782.2697476019
2049,145184.85557963757
2050,168301.33287280158
2051,120511.74008308674
2052,123627.94246767824
2053,151153.77694201417
2054,101105.12832785903
2055,149754.91200472863
2056,154115.12116915564
2057,117130.06728813388
2058,208819.9263141759
2059,129623.80296687844
2060,179017.52775323825
2061,181068.12438380395
2062,121610.47047149445
2063,117685.84988459194
2064,120810.95741359162
2065,113596.18437804542
2066,160046.05428152342
2067,117951.81705447828
2068,139586.57594258714
2069,88567.4194088597
2070,112849.72977650742
2071,101677.32042017172
2072,147019.0237338689
2073,137560.85532404558
2074,189615.65936948452
2075,139634.58266748564
2076,115972.792827642
2077,148078.67854205894
2078,121050.81414023241
2079,145145.94487491078
2080,120551.44053684684
2081,123433.1676284738
2082,115059.3795221679
2083,135376.52030187496
2084,108314.22820880405
2085,116474.490588899
2086,118550.07396876895
2087,123467.95760698954
2088,89325.91227177382
2089,93277.60842015278
2090,130294.56307310819
2091,104822.60615291588
2092,121648.85791083757
2093,113822.78902772268
2094,117174.70887830912
2095,139932.3695632005
2096,83700.31708385605
2097,102479.02021720329
2098,140622.8993979386
2099,57777.033120769454
2100,79722.47117260059
2101,107982.50034218666
2102,141968.36079415696
2103,102826.24008072006
2104,143280.63886141218
2105,126952.47335826069
2106,63309.62746953989
2107,195032.62851711333
2108,119440.84724727742
2109,104699.71811747456
2110,110797.16832683691
2111,150659.54025190062
2112,125257.92306647026
2113,122971.20439542197
2114,121059.17690427828
2115,154685.5984523857
2116,105811.90731352822
2117,137001.41629944902
2118,125295.871094802
2119,113349.90899087563
2120,127468.79647096449
2121,999999.0
2122,118226.2211823045
2123,89769.50723413369
2124,151653.51277434494
2125,137593.72214644498
2126,145251.30563084714
2127,153240.99525301284
2128,135659.6065642242
2129,92457.86409592758
2130,120542.76078297502
2131,153133.97379283354
2132,106682.54150628608
2133,124753.48494135623
2134,131168.30597040756
2135,112259.7419109592
2136,70855.91290780531
2137,99876.52601734166
2138,140519.73169457054
2139,156273.1283653037
2140,139494.80249558942
2141,170526.84339932806
2142,124678.63485666817
2143,139888.08756686223
2144,115569.0010749225
2145,138714.9361823354
2146,159885.56513271932
2147,141516.78482597126
2148,149018.42050270914
2149,165461.107981447
2150,216678.34786534234
2151,126157.72566512077
2152,148127.03656072298
2153,186795.44349534521
2154,100826.68321304081
2155,138202.46009216036
2156,273623.7093378816
2157,237052.15645757626
2158,238580.18872312995
2159,215390.42290516093
2160,182619.9070459908
2161,255254.1272888526
2162,399142.27342396247
2163,371615.29451530677
2164,250363.09393069686
2165,177013.18504825688
2166,159670.1707485175
2167,217614.3965391594
2168,200762.65115631727
2169,195826.55908716464
2170,219295.25377362524
2171,171955.36188612063
2172,129846.695533116
2173,168690.37595060884
2174,222098.7960322706
2175,289864.1653782247
2176,304539.1958323566
2177,234094.9212865065
2178,217657.38630908515
2179,144472.25161124824
2180,210621.08188502523
2181,198758.88449865347
2182,228733.4655079878
2183,195354.6716193956
2184,120897.90419826141
2185,129396.1562699775
2186,149952.1310998571
2187,166981.81964287726
2188,156690.3198481295
2189,330055.50638605136
2190,81182.79170825453
2191,80866.4162412521
2192,84380.83247051624
2193,103254.42944415528
2194,105762.78764956995
2195,110251.73003759365
2196,106052.36734794291
2197,119000.03894315325
2198,157192.05649115727
2199,183942.38453321264
2200,136158.69288492028
2201,126599.47940214242
2202,209458.10817192408
2203,125430.70115008327
2204,143908.90084934616
2205,100532.866413092
2206,125024.36526518094
2207,178839.14465145048
2208,222709.22505078217
2209,192921.52169880155
2210,129451.5991147111
2211,117711.59658669986
2212,129285.31868846553
2213,108793.07948187077
2214,154082.955026009
2215,100448.14125740773
2216,142268.1651890283
2217,74887.24841563168
2218,90647.57080857594
2219,87947.10226214545
2220,71873.79348657514
2221,287006.4761213531
2222,260887.04296224134
2223,305347.37728636863
2224,221180.98837328644
2225,123991.56935318297
2226,191898.70882594876
2227,201371.32384377415
2228,273271.00352466607
2229,245655.65188228086
2230,144177.38419466038
2231,208187.44876714307
2232,186783.37469898528
2233,169313.55369173636
2234,254926.93868105597
2235,233817.27776657452
2236,261774.08132313288
2237,328829.766254719
2238,207517.85872854982
2239,118439.84314788334
2240,168442.64713692543
2241,153644.63385209098
2242,132948.1233993461
2243,141468.78028203666
2244,115221.76428739261
2245,111379.54928244496
2246,141093.1506400843
2247,126272.48250672642
2248,128698.63487163992
2249,124229.75822338201
2250,133147.64256985192
2251,101635.28136294468
2252,176806.13994246503
2253,151369.90768975465
2254,177385.84302872955
2255,191190.387266269
2256,177926.8874071734
2257,211305.6220542752
2258,170796.35799971176
2259,180860.7993566866
2260,131236.99989799646
2261,193470.56604890747
2262,189895.7043179246
2263,359738.016473136
2264,516132.6904383873
2265,173554.61765197568
2266,251513.58094153664
2267,312392.7652465374
2268,412327.5414641991
2269,166585.54603587734
2270,198881.36109066397
2271,217057.3883569706
2272,227900.0907351165
2273,168765.77355247337
2274,184496.3667545717
2275,162695.16948833168
2276,195221.27573587553
2277,189944.5848650797
2278,150423.37912814567
2279,117163.8209906583
2280,113448.9852409573
2281,164409.2477360611
2282,179401.38789726706
2283,116314.87441374517
2284,117245.36155174662
2285,140689.89461563335
2286,123762.74813231407
2287,354639.4063846887
2288,269469.8121318004
2289,331742.40611151594
2290,433353.3829356269
2291,303522.18879768
2292,431918.3799466936
2293,461409.8605741463
2294,356386.98788527655
2295,486096.988009617
2296,258749.33911610782
2297,331237.5987594194
2298,326782.76724664355
2299,349050.3072765002
2300,317996.02338450484
2301,303215.4415336522
2302,252254.81328261123
2303,249834.83053666202
2304,238674.7598787293
2305,191203.08271447098
2306,188192.4278646618
2307,201171.36175627098
2308,206934.04419047444
2309,275229.4542951597
2310,196884.77624605398
2311,205929.4820021978
2312,188296.5859678966
2313,178435.54469931385
2314,181451.04945270857
2315,185326.658915372
2316,211236.77719317772
2317,189826.33320402485
2318,183113.9500796237
2319,186891.7991498147
2320,188891.97322927509
2321,241814.76721545646
2322,189003.28896936987
2323,189332.7659668805
2324,196286.96205875455
2325,216069.7150771333
2326,180429.28751382066
2327,201670.00491154488
2328,225903.27212764468
2329,199303.13366317167
2330,188068.08140535056
2331,345185.0627293752
2332,399619.6354236288
2333,325060.3402332273
2334,238326.34489093596
2335,284505.1091129141
2336,299933.6151397534
2337,202602.73647579228
2338,273010.58035476186
2339,217701.61729640106
2340,399936.22326380946
2341,220347.73158866735
2342,241052.48204983037
2343,222490.02392587592
2344,222020.01636323452
2345,229737.46214462383
2346,209148.6655882117
2347,191350.406972362
2348,229546.09335674316
2349,170711.74999711782
2350,303200.4050803968
2351,236549.11667115544
2352,241611.88367797897
2353,232443.98084006176
2354,134188.66096226333
2355,137729.19199930126
2356,158487.8581494631
2357,199023.17735182875
2358,204039.71062350317
2359,126486.92839927487
2360,119894.13601402976
2361,137410.72566298817
2362,271179.0526072772
2363,149892.06254954613
2364,169637.38009095524
2365,217035.9904755817
2366,198409.25531823642
2367,223739.3833621827
2368,206443.13063203136
2369,203228.14404659678
2370,167010.14814595095
2371,154447.64647247925
2372,194049.13821468558
2373,307883.72911331506
2374,312596.75936971395
2375,212340.44731977078
2376,282238.82536447723
2377,333083.4355701862
2378,154157.8605368108
2379,214875.68273441933
2380,169493.14400436176
2381,183674.46910983685
2382,227401.06046434585
2383,202649.46438631648
2384,255421.09896191055
2385,177489.58469210667
2386,131162.12184097987
2387,127050.69337504118
2388,113060.63869007611
2389,115892.6484676645
2390,142110.45862717982
2391,138090.3922516384
2392,110829.34810339996
2393,179056.59611488655
2394,136722.29383801643
2395,211849.57491640735
2396,146415.07207012456
2397,212045.22386246975
2398,132140.76018738616
2399,73222.48445336412
2400,72734.4085239285
2401,119160.96047808374
2402,142464.7887697664
2403,142137.10085619913
2404,152921.8139505024
2405,166494.58840851986
2406,141742.04658668413
2407,126792.04811281839
2408,159894.2090599693
2409,117052.49299653634
2410,178406.47984383008
2411,113442.96032879503
2412,142095.28029641067
2413,124782.48106696752
2414,132465.0372244758
2415,134660.4860027756
2416,128992.87341193894
2417,122193.33895711263
2418,117693.15941114291
2419,121486.54620658397
2420,124094.19239674049
2421,104475.88720736875
2422,105333.66384432926
2423,117449.4333107684
2424,164765.0740458911
2425,196868.35923639574
2426,120539.80061248876
2427,114194.55724428124
2428,172360.96744988958
2429,115484.964281307
2430,135419.39837323962
2431,108947.17908191292
2432,136212.47846561228
2433,139742.05637751307
2434,127678.07450768768
2435,146201.2665575933
2436,118656.18501036798
2437,104834.8528969308
2438,126725.23515141875
2439,108451.02870129712
2440,122512.48168221094
2441,106724.68982689115
2442,99404.96150461136
2443,134279.83285751322
2444,124420.90273369184
2445,93428.53544496807
2446,143174.98368668312
2447,186217.60823755123
2448,131752.16654629871
2449,117438.33089765775
2450,151771.63026005044
2451,110835.35312328424
2452,191698.85186180274
2453,100924.13107348635
2454,123610.57528651456
2455,108928.99791007365
2456,142555.61013685042
2457,124387.75707821538
2458,131988.67837509073
2459,111985.28790811935
2460,145592.30833523112
2461,131039.90637018182
2462,128652.36346933276
2463,126284.66094842358
2464,165271.82053132184
2465,140036.95903861674
2466,122768.98277115429
2467,146652.30895103965
2468,85548.56208828863
2469,79632.9246297891
2470,211736.11133481644
2471,193174.2643665831
2472,148529.9529867147
2473,105500.14240446725
2474,83863.51108360522
2475,215371.4101787234
2476,110467.79799891585
2477,122234.64253161063
2478,147113.66911988336
2479,106862.2789513785
2480,138725.6024595852
2481,119093.5758038616
2482,134997.99507789154
2483,103816.69155272067
2484,118844.18697638996
2485,121888.09690157174
2486,134189.80472790936
2487,193474.19860125886
2488,165931.89307127692
2489,150165.12050580708
2490,133334.08503350202
2491,103276.39720255818
2492,196744.7417125638
2493,150186.64823760092
2494,143209.3028267764
2495,93393.33590707359
2496,242155.3057993943
2497,154275.18824996726
2498,107671.43145388091
2499,90459.60384365583
2500,117195.27221583099
2501,145089.97225292004
2502,138402.15932089614
2503,94050.73791498192
2504,144156.98419094685
2505,218009.1469748267
2506,260107.2050852061
2507,294114.4201425388
2508,268232.68043832405
2509,227703.099777497
2510,224676.1233854926
2511,182938.19094852285
2512,205212.10436566998
2513,239909.8180958795
2514,255530.60068132228
2515,146696.51995513434
2516,184894.67492624035
2517,141614.29461951254
2518,162718.018278653
2519,221664.42657798744
2520,222459.77650415775
2521,195327.85708508332
2522,226656.96114187315
2523,124125.49896727885
2524,134407.56156433735
2525,138664.25363596267
2526,136241.7910502854
2527,117793.9747432416
2528,128379.59884930975
2529,129327.96337822531
2530,125881.68111769168
2531,248363.85956800298
2532,234101.89799258282
2533,199060.6553559806
2534,222228.14421988945
2535,289374.9397219779
2536,235535.69368125402
2537,228107.0140456598
2538,190466.7646910566
2539,201487.33959046152
2540,180000.24286818935
2541,187577.75528070034
2542,163309.6906783562
2543,119331.82241086829
2544,112445.57136605629
2545,135201.48504046103
2546,135546.85371527344
2547,151222.62540155547
2548,168080.95260560777
2549,154701.6790374916
2550,1397033.1883271548
2551,149313.69215702667
2552,122586.73279064576
2553,81840.31687315987
2554,93100.11842445689
2555,111340.12843842138
2556,101790.41159427668
2557,109288.41048185738
2558,146062.26932855256
2559,121119.31345506838
2560,138122.34002447457
2561,139898.42711777613
2562,112847.47644573783
2563,130689.96541552313
2564,180912.99385077803
2565,129648.9311357195
2566,125572.18036872796
2567,123399.07148609181
2568,166539.9865629122
2569,212472.33140017354
2570,129061.72812236017
2571,170624.21422486156
2572,163496.10720220068
2573,202137.03753280136
2574,297585.5811502612
2575,133382.95454310862
2576,123236.29030055318
2577,124677.72078732128
2578,101372.6074957177
2579,70375.30541154431
2580,103995.5553752192
2581,121468.2562566345
2582,132971.28046962942
2583,269184.70705574297
2584,185110.1216360586
2585,190807.45893885382
2586,227077.39939826404
2587,210106.43052023638
2588,138862.6502198412
2589,161841.52014961437
2590,207192.85595952906
2591,250096.19166703467
2592,208577.1080709083
2593,239393.22284867955
2594,186703.28838163443
2595,215447.53536419934
2596,305470.1075686596
2597,191884.94926815058
2598,287447.09631031257
2599,337938.28113138967
2600,110890.23914679908
2601,142042.07577328474
2602,95705.0522698611
2603,103756.15327944772
2604,94736.36235396739
2605,95001.8219851142
2606,146769.28685825606
2607,239675.38740374078
2608,204799.82305366045
2609,191992.85615298082
2610,109566.56657217676
2611,112642.96070670868
2612,169109.3354732884
2613,140158.91042278064
2614,123624.1991438774
2615,167855.98837806427
2616,156425.35749655627
2617,181680.56717233092
2618,194242.57666123455
2619,194046.82497056224
2620,189620.2932598919
2621,173856.8843456305
2622,181421.5907356693
2623,231716.99487649894
2624,307857.06574197963
2625,280046.4403920771
2626,189097.92060216522
2627,162242.20311690093
2628,405827.80727956234
2629,481851.0021076807
2630,321025.4096373564
2631,490316.55671182205
2632,375508.9539690159
2633,264237.89774137054
2634,414942.4517666408
2635,164596.53676580693
2636,187468.80996275818
2637,193317.876057612
2638,268384.225266002
2639,175877.16242350053
2640,162968.81889420992
2641,103128.10559366447
2642,185205.9612008457
2643,113154.30237607258
2644,124718.97205131619
2645,121007.18417045884
2646,106203.28123821659
2647,119695.10523555045
2648,149130.2277725025
2649,157549.98231912972
2650,136642.38843704306
2651,145054.5453299839
2652,389595.36138456664
2653,238161.94550926634
2654,243505.29496827925
2655,396949.59695849376
2656,307235.5083684112
2657,330764.6686381706
2658,282374.1467884582
2659,293006.62897944724
2660,346615.75912075007
2661,345250.45529586903
2662,350825.0246977964
2663,286312.6530303765
2664,266636.89022905636
2665,291233.9752647179
2666,269588.40577881597
2667,180161.13036115153
2668,189908.67602049132
2669,183466.94834733548
2670,278248.58494789083
2671,194069.6347621782
2672,199116.8084510544
2673,199663.0492660103
2674,209288.04775167743
2675,167799.939408083
2676,202205.07405425032
2677,202100.73906577268
2678,271050.5663458616
2679,278738.6373969731
2680,276131.6470087533
2681,409027.38888071023
2682,346195.54236420547
2683,554421.7025796873
2684,308564.9500584086
2685,335737.5307012649
2686,238353.43616029454
2687,306458.01992961025
2688,213914.9961317401
2689,201492.57586193611
2690,426587.34634019836
2691,181038.23145808245
2692,133728.2610438464
2693,205055.9533494919
2694,137023.31920941544
2695,196863.33700797646
2696,193424.7210289047
2697,195312.99016927014
2698,226972.00031748498
2699,175819.11628968938
2700,154072.69670612869
2701,169104.9810723932
2702,125873.50290354439
2703,152515.1652116952
2704,136750.9743850556
2705,118234.98784036892
2706,119465.4967685105
2707,140804.84420264763
2708,123752.43566382267
2709,102709.35946970922
2710,123597.94011410148
2711,171589.16215811908
2712,398204.9953700999
2713,168084.14852635105
2714,157136.26203284346
2715,152696.65929040537
2716,150648.49517316386
2717,209551.152597551
2718,231717.4782784102
2719,169378.2351553519
2720,201520.92134463834
2721,138715.9118232303
2722,168395.21470425362
2723,152474.06273305937
2724,131362.34318473158
2725,133251.07654823872
2726,143792.4714048373
2727,166191.5204081684
2728,184002.1364185982
2729,147946.23833923505
2730,148974.28226005015
2731,142864.78669510718
2732,124630.28012920973
2733,158300.5375145076
2734,152125.82772109524
